ID_de_Membro,Data_da_Visita,Idade,Genêro,Tipo_Cartão_Membro,Tipo_Treino,Tempo_duração_Treino,Calorias_Queimadas,Horário_Entrada,Status_Presença
1450,2024-08-05,34,Outro,Anual,Cardio,30,192,19:12,Falta
1451,2024-12-22,39,Outro,Mensal,Treino_Força,33,296,19:41,Presente
1452,2024-08-05,58,Outro,Mensal,Treino_Força,23,219,20:27,Falta
1453,2024-03-26,61,Outro,Mensal,Cardio,58,438,18:59,Falta
1454,2024-08-17,28,Outro,Anual,Yoga,118,600,17:37,Falta
1455,2024-11-30,36,Mulher,Anual,Treino_Força,38,200,9:52,Presente
1456,2024-10-20,44,Mulher,Mensal,Cardio,68,547,19:43,Presente
1457,2024-06-26,36,Homem,Anual,CrosFit,29,179,21:20,Presente
1458,2024-08-05,32,Homem,Mensal,CrosFit,61,430,19:42,Falta
1459,2024-05-29,47,Mulher,Anual,Treino_Força,65,617,9:52,Presente
1460,2024-12-11,64,Homem,Mensal,Cardio,114,1135,15:47,Falta
1461,2024-09-16,18,Outro,Anual,CrosFit,26,242,18:39,Presente
1462,2024-01-25,52,Homem,Trimestal,Yoga,117,1093,9:58,Falta
1463,2024-04-21,38,Outro,Anual,CrosFit,97,569,7:54,Presente
1464,2024-08-19,49,Homem,Trimestal,Cardio,39,281,19:41,Presente
1465,2024-04-28,30,Homem,Anual,Yoga,111,1091,20:28,Falta
1466,2024-06-26,52,Homem,Trimestal,Treino_Força,59,312,8:30,Falta
1467,2024-02-16,22,Outro,Trimestal,CrosFit,74,731,16:42,Presente
1468,2024-08-07,36,Mulher,Trimestal,HIIT,110,895,11:22,Falta
1469,2024-10-11,45,Mulher,Trimestal,Cardio,106,547,7:22,Presente
1470,2024-08-06,33,Outro,Mensal,Treino_Força,102,663,10:45,Falta
1471,2024-07-12,41,Homem,Mensal,Yoga,113,709,18:12,Presente
1472,2024-09-17,57,Outro,Mensal,Cardio,54,391,17:54,Presente
1473,2024-11-10,49,Mulher,Anual,Cardio,113,791,9:53,Falta
1474,2024-03-18,61,Outro,Anual,Yoga,89,554,12:04,Falta
1475,2024-06-10,65,Homem,Trimestal,HIIT,109,1069,17:19,Presente
1476,2024-11-17,60,Homem,Mensal,Treino_Força,74,557,9:21,Falta
1477,2024-12-20,35,Homem,Anual,Yoga,53,336,6:05,Presente
1478,2024-07-10,49,Outro,Trimestal,Treino_Força,100,986,18:32,Falta
1479,2024-06-24,42,Mulher,Anual,CrosFit,45,418,8:55,Falta
1480,2024-11-15,42,Outro,Anual,Treino_Força,111,563,5:39,Presente
1481,2024-03-18,44,Outro,Trimestal,Cardio,98,928,11:40,Presente
1482,2024-04-29,27,Homem,Trimestal,Treino_Força,118,675,20:16,Falta
1483,2024-11-06,62,Outro,Anual,Yoga,103,542,10:53,Presente
1484,2024-02-05,51,Mulher,Mensal,Treino_Força,44,241,15:32,Falta
1485,2024-06-08,39,Outro,Anual,Cardio,74,487,12:59,Falta
1486,2024-01-16,58,Homem,Anual,Treino_Força,66,545,11:53,Presente
1487,2024-10-16,23,Homem,Mensal,Cardio,85,564,18:43,Presente
1488,2024-09-04,53,Mulher,Trimestal,Cardio,64,433,6:16,Falta
1489,2024-08-03,47,Mulher,Anual,Yoga,59,436,13:30,Presente
1490,2024-05-29,30,Homem,Trimestal,Cardio,58,506,18:44,Falta
1491,2024-08-02,46,Homem,Trimestal,HIIT,116,959,21:16,Falta
1492,2024-03-18,53,Homem,Trimestal,HIIT,20,120,15:51,Falta
1493,2024-11-11,53,Mulher,Mensal,HIIT,98,859,6:57,Falta
1494,2024-05-13,58,Homem,Mensal,CrosFit,96,576,9:55,Presente
1495,2024-03-15,22,Homem,Mensal,HIIT,37,219,11:51,Presente
1496,2024-02-27,52,Homem,Anual,Treino_Força,56,520,10:20,Falta
1497,2024-09-21,65,Outro,Mensal,Treino_Força,64,382,20:20,Presente
1498,2024-01-12,37,Outro,Anual,HIIT,71,506,10:06,Presente
1499,2024-07-03,42,Homem,Anual,Cardio,59,434,7:58,Presente
1500,2024-10-08,18,Mulher,Anual,Yoga,27,248,15:26,Presente
1501,2024-01-16,64,Outro,Trimestal,CrosFit,31,187,22:07,Falta
1502,2024-10-02,25,Homem,Anual,HIIT,32,185,14:43,Presente
1503,2024-05-22,30,Homem,Mensal,Cardio,53,523,6:52,Presente
1504,2024-03-16,28,Outro,Anual,Cardio,87,839,11:38,Presente
1505,2024-02-08,58,Mulher,Anual,Treino_Força,43,339,16:14,Presente
1506,2024-06-21,63,Outro,Mensal,CrosFit,120,865,12:22,Presente
1507,2024-02-01,37,Outro,Mensal,Cardio,98,761,18:22,Falta
1508,2024-08-11,28,Outro,Trimestal,Yoga,45,241,12:04,Presente
1509,2024-09-28,52,Outro,Anual,Yoga,101,929,8:08,Presente
1510,2024-04-24,52,Outro,Anual,CrosFit,67,528,17:55,Falta
1511,2024-02-17,39,Outro,Trimestal,Cardio,30,285,12:09,Presente
1512,2024-08-05,63,Outro,Trimestal,Cardio,95,628,15:21,Presente
1513,2024-12-09,37,Outro,Trimestal,Treino_Força,39,270,5:55,Presente
1514,2024-08-04,49,Outro,Trimestal,HIIT,53,406,16:34,Presente
1515,2024-04-28,29,Mulher,Anual,CrosFit,93,521,12:03,Presente
1516,2024-07-17,61,Homem,Mensal,Cardio,81,460,16:42,Falta
1517,2024-01-10,26,Homem,Anual,CrosFit,26,173,16:00,Presente
1518,2024-04-02,44,Mulher,Trimestal,CrosFit,71,620,8:37,Falta
1519,2024-09-10,62,Outro,Trimestal,HIIT,109,576,22:35,Presente
1520,2024-02-22,31,Mulher,Anual,Cardio,53,437,11:20,Falta
1521,2024-05-29,50,Outro,Anual,Yoga,50,270,12:48,Presente
1522,2024-12-30,63,Homem,Anual,CrosFit,89,878,12:37,Falta
1523,2024-05-23,42,Mulher,Mensal,CrosFit,90,892,10:39,Falta
1524,2024-06-16,55,Homem,Mensal,Cardio,36,234,8:48,Presente
1525,2024-08-03,49,Outro,Anual,Treino_Força,58,467,13:41,Presente
1526,2024-12-04,24,Mulher,Mensal,Treino_Força,87,676,7:02,Presente
1527,2024-03-19,42,Mulher,Anual,Treino_Força,47,302,14:44,Presente
1528,2024-11-29,63,Mulher,Anual,Cardio,30,285,12:57,Falta
1529,2024-12-05,51,Outro,Mensal,Cardio,79,568,9:26,Falta
1530,2024-11-06,42,Outro,Mensal,Treino_Força,23,164,9:11,Falta
1531,2024-02-11,24,Outro,Anual,HIIT,24,187,9:20,Presente
1532,2024-02-20,55,Outro,Anual,Treino_Força,26,249,6:05,Presente
1533,2024-04-19,59,Outro,Mensal,CrosFit,34,291,7:59,Presente
1534,2024-12-23,20,Outro,Trimestal,HIIT,52,428,18:28,Falta
1535,2024-02-07,38,Homem,Trimestal,HIIT,77,769,7:16,Falta
1536,2024-08-05,62,Homem,Mensal,CrosFit,36,189,6:15,Falta
1537,2024-07-22,22,Outro,Mensal,CrosFit,70,535,19:54,Presente
1538,2024-05-02,60,Outro,Trimestal,CrosFit,69,644,17:02,Falta
1539,2024-04-30,21,Outro,Trimestal,Treino_Força,81,550,19:09,Falta
1540,2024-11-24,47,Outro,Trimestal,Cardio,27,211,19:18,Presente
1541,2024-01-19,44,Mulher,Trimestal,Treino_Força,65,550,16:55,Falta
1542,2024-04-08,65,Homem,Mensal,HIIT,38,273,5:32,Presente
1543,2024-11-03,20,Mulher,Mensal,Treino_Força,42,379,11:07,Falta
1544,2024-12-03,37,Outro,Mensal,HIIT,68,599,22:25,Falta
1545,2024-12-02,19,Mulher,Mensal,Cardio,38,311,13:31,Falta
1546,2024-04-21,49,Outro,Trimestal,Cardio,108,695,8:44,Presente
1547,2024-04-03,21,Outro,Anual,Treino_Força,67,398,16:19,Presente
1548,2024-03-19,37,Homem,Anual,Yoga,87,615,14:18,Presente
1549,2024-09-20,41,Outro,Anual,Yoga,120,931,8:20,Falta
1550,2024-05-24,55,Homem,Mensal,Yoga,81,424,19:57,Presente
1551,2024-06-21,27,Outro,Anual,Cardio,23,193,16:38,Presente
1552,2024-09-10,59,Homem,Trimestal,Cardio,107,625,10:17,Falta
1553,2024-09-06,45,Mulher,Anual,Cardio,118,1070,21:12,Falta
1554,2024-07-22,20,Outro,Trimestal,Yoga,84,805,6:16,Presente
1555,2024-06-28,48,Mulher,Trimestal,Cardio,95,636,14:25,Falta
1556,2024-03-04,20,Mulher,Anual,CrosFit,33,252,12:34,Presente
1557,2024-09-15,19,Outro,Anual,HIIT,57,568,13:22,Presente
1558,2024-09-28,56,Homem,Anual,Treino_Força,58,358,17:43,Falta
1559,2024-01-26,50,Homem,Trimestal,Treino_Força,70,611,9:53,Falta
1560,2024-01-05,50,Homem,Trimestal,Treino_Força,31,210,20:23,Presente
1561,2024-01-26,30,Outro,Mensal,HIIT,89,707,9:53,Presente
1562,2024-07-19,57,Homem,Trimestal,Treino_Força,60,337,22:21,Falta
1563,2024-07-06,41,Homem,Trimestal,CrosFit,62,602,11:57,Falta
1564,2024-05-04,48,Mulher,Anual,Yoga,28,245,13:30,Presente
1565,2024-10-30,59,Outro,Mensal,Cardio,62,446,11:26,Presente
1566,2024-07-13,56,Homem,Anual,Treino_Força,102,788,12:34,Presente
1567,2024-09-14,18,Mulher,Mensal,HIIT,55,479,12:45,Presente
1568,2024-08-30,25,Outro,Trimestal,Treino_Força,88,467,9:07,Presente
1569,2024-03-18,64,Outro,Mensal,Treino_Força,30,176,8:17,Falta
1570,2024-02-14,65,Outro,Anual,Cardio,49,305,18:02,Falta
1571,2024-02-11,62,Homem,Mensal,Treino_Força,43,276,8:50,Presente
1572,2024-01-13,20,Outro,Anual,CrosFit,75,678,9:00,Presente
1573,2024-07-02,19,Outro,Mensal,Cardio,54,402,15:17,Presente
1574,2024-10-02,57,Outro,Anual,HIIT,119,806,16:26,Falta
1575,2024-09-06,42,Outro,Mensal,CrosFit,53,414,20:10,Falta
1576,2024-09-14,43,Homem,Trimestal,Cardio,81,581,7:37,Falta
1577,2024-09-10,37,Mulher,Mensal,Treino_Força,101,565,22:27,Falta
1578,2024-01-04,39,Mulher,Mensal,CrosFit,101,730,10:21,Presente
1579,2024-09-11,18,Homem,Mensal,CrosFit,83,567,7:17,Presente
1580,2024-02-11,65,Mulher,Trimestal,Cardio,91,896,14:17,Falta
1581,2024-07-03,40,Mulher,Mensal,Yoga,40,307,14:02,Presente
1582,2024-10-29,61,Mulher,Mensal,CrosFit,28,140,12:37,Falta
1583,2024-12-03,45,Homem,Trimestal,HIIT,70,538,7:44,Presente
1584,2024-04-20,21,Outro,Anual,Treino_Força,27,225,16:21,Falta
1585,2024-07-05,61,Mulher,Anual,CrosFit,61,349,5:45,Presente
1586,2024-09-08,35,Mulher,Trimestal,Cardio,59,422,8:03,Presente
1587,2024-03-11,37,Mulher,Anual,HIIT,44,404,5:21,Presente
1588,2024-12-22,37,Homem,Trimestal,HIIT,66,586,19:54,Presente
1589,2024-06-23,37,Homem,Trimestal,Cardio,96,791,11:12,Presente
1590,2024-06-15,47,Homem,Trimestal,HIIT,97,934,17:37,Falta
1591,2024-12-25,24,Homem,Anual,CrosFit,104,548,15:38,Falta
1592,2024-05-24,33,Outro,Anual,HIIT,38,284,8:20,Falta
1593,2024-03-29,32,Homem,Anual,Cardio,86,738,14:59,Falta
1594,2024-02-24,33,Outro,Trimestal,HIIT,82,557,5:32,Falta
1595,2024-05-15,23,Mulher,Anual,Cardio,109,660,20:25,Falta
1596,2024-09-12,47,Outro,Mensal,Treino_Força,99,512,21:09,Presente
1597,2024-12-20,23,Mulher,Trimestal,Cardio,37,245,11:05,Falta
1598,2024-09-13,65,Outro,Anual,HIIT,115,771,20:58,Presente
1599,2024-08-21,37,Outro,Mensal,Treino_Força,59,387,11:08,Falta
1600,2024-04-23,44,Outro,Anual,CrosFit,38,362,9:21,Falta
1601,2024-12-16,45,Mulher,Mensal,Yoga,51,503,10:25,Falta
1602,2024-05-06,60,Mulher,Trimestal,Cardio,23,209,5:53,Falta
1603,2024-01-25,43,Homem,Mensal,Treino_Força,107,667,15:13,Presente
1604,2024-07-03,55,Mulher,Anual,CrosFit,24,233,5:21,Falta
1605,2024-01-14,34,Outro,Trimestal,CrosFit,69,506,8:07,Falta
1606,2024-01-16,28,Outro,Anual,Treino_Força,58,350,10:55,Falta
1607,2024-09-21,19,Mulher,Anual,Yoga,23,164,11:24,Presente
1608,2024-11-26,20,Homem,Mensal,Yoga,56,326,15:06,Falta
1609,2024-01-24,33,Outro,Anual,Yoga,97,920,16:09,Falta
1610,2024-12-03,33,Mulher,Trimestal,CrosFit,108,887,19:52,Falta
1611,2024-08-26,57,Mulher,Mensal,Yoga,92,742,13:34,Presente
1612,2024-06-16,64,Homem,Trimestal,Treino_Força,99,702,21:22,Presente
1613,2024-06-12,52,Outro,Trimestal,CrosFit,57,490,5:19,Presente
1614,2024-09-08,32,Homem,Anual,Yoga,26,191,9:02,Falta
1615,2024-03-21,37,Outro,Trimestal,CrosFit,45,287,9:13,Falta
1616,2024-02-25,59,Homem,Mensal,CrosFit,58,366,12:26,Falta
1617,2024-08-26,18,Homem,Trimestal,Treino_Força,100,559,16:10,Presente
1618,2024-02-27,40,Outro,Mensal,Yoga,35,242,7:21,Falta
1619,2024-09-15,29,Mulher,Trimestal,CrosFit,20,165,10:36,Falta
1620,2024-05-01,58,Homem,Mensal,Cardio,115,685,20:27,Presente
1621,2024-04-26,21,Outro,Anual,Yoga,82,440,8:14,Presente
1622,2024-02-23,29,Mulher,Anual,Treino_Força,45,261,20:29,Falta
1623,2024-02-01,53,Mulher,Trimestal,CrosFit,110,570,18:50,Falta
1624,2024-09-27,35,Outro,Anual,HIIT,87,504,22:55,Falta
1625,2024-05-24,36,Mulher,Anual,CrosFit,117,1039,12:54,Falta
1626,2024-08-30,32,Outro,Trimestal,Cardio,68,451,15:28,Falta
1627,2024-07-12,21,Mulher,Trimestal,CrosFit,120,921,9:39,Presente
1628,2024-04-01,29,Mulher,Anual,Cardio,94,604,12:15,Falta
1629,2024-10-25,36,Mulher,Trimestal,CrosFit,32,222,18:05,Falta
1630,2024-06-16,37,Mulher,Mensal,Cardio,62,582,13:53,Presente
1631,2024-06-09,21,Mulher,Mensal,HIIT,105,614,8:26,Presente
1632,2024-07-30,21,Outro,Trimestal,Yoga,111,589,16:59,Falta
1633,2024-06-07,38,Mulher,Trimestal,Treino_Força,107,802,17:30,Falta
1634,2024-03-09,33,Homem,Mensal,CrosFit,64,435,6:03,Presente
1635,2024-12-31,56,Mulher,Anual,Cardio,47,382,19:29,Presente
1636,2024-03-22,47,Homem,Mensal,CrosFit,74,444,10:15,Falta
1637,2024-02-24,64,Outro,Trimestal,Treino_Força,68,633,8:52,Falta
1638,2024-03-19,30,Homem,Mensal,Treino_Força,91,517,21:58,Presente
1639,2024-09-09,47,Homem,Trimestal,HIIT,94,519,12:30,Falta
1640,2024-08-24,57,Mulher,Mensal,Yoga,33,256,20:35,Falta
1641,2024-11-10,61,Outro,Anual,Treino_Força,86,711,18:13,Presente
1642,2024-02-05,53,Mulher,Mensal,Treino_Força,102,772,21:23,Presente
1643,2024-11-08,35,Outro,Trimestal,HIIT,111,922,17:21,Falta
1644,2024-04-10,29,Mulher,Anual,CrosFit,74,686,19:54,Presente
1645,2024-04-14,60,Mulher,Mensal,Cardio,35,348,5:17,Falta
1646,2024-11-20,53,Homem,Mensal,Cardio,90,733,19:12,Presente
1647,2024-02-24,62,Outro,Mensal,HIIT,55,317,11:01,Falta
1648,2024-11-23,41,Homem,Mensal,CrosFit,110,804,10:22,Falta
1649,2024-12-11,27,Mulher,Anual,CrosFit,86,647,10:34,Falta
1650,2024-11-23,38,Mulher,Trimestal,CrosFit,109,577,14:05,Presente
1651,2024-09-27,27,Mulher,Anual,CrosFit,31,277,22:44,Falta
1652,2024-09-23,58,Homem,Trimestal,HIIT,120,612,7:47,Presente
1653,2024-01-28,27,Homem,Trimestal,HIIT,84,460,10:25,Falta
1654,2024-02-28,38,Outro,Anual,Cardio,32,265,15:19,Falta
1655,2024-07-06,63,Mulher,Anual,Yoga,48,293,20:24,Presente
1656,2024-10-14,61,Homem,Mensal,CrosFit,102,634,9:51,Falta
1657,2024-10-21,48,Outro,Mensal,Cardio,45,250,15:00,Falta
1658,2024-12-02,52,Mulher,Anual,Cardio,73,635,19:39,Falta
1659,2024-01-30,18,Mulher,Mensal,Yoga,82,707,7:16,Presente
1660,2024-06-15,37,Mulher,Mensal,Yoga,41,223,17:03,Falta
1661,2024-09-20,26,Outro,Mensal,Yoga,111,802,16:40,Presente
1662,2024-10-16,29,Outro,Anual,Treino_Força,101,617,11:13,Presente
1663,2024-02-21,62,Outro,Anual,Treino_Força,106,712,11:42,Falta
1664,2024-04-30,60,Mulher,Mensal,Cardio,46,260,19:47,Presente
1665,2024-04-09,60,Homem,Anual,CrosFit,84,626,21:55,Falta
1666,2024-08-09,48,Mulher,Anual,Treino_Força,103,693,20:52,Falta
1667,2024-01-29,39,Homem,Anual,Yoga,48,402,21:40,Falta
1668,2024-10-29,40,Homem,Anual,Cardio,68,652,15:19,Presente
1669,2024-03-17,30,Mulher,Trimestal,Treino_Força,96,838,8:15,Falta
1670,2024-11-22,32,Homem,Anual,HIIT,72,593,18:49,Presente
1671,2024-03-01,64,Homem,Trimestal,Treino_Força,91,616,7:57,Presente
1672,2024-09-06,35,Outro,Trimestal,CrosFit,63,487,5:44,Presente
1673,2024-03-01,24,Homem,Trimestal,Treino_Força,80,558,10:05,Presente
1674,2024-01-11,24,Mulher,Trimestal,Cardio,30,165,16:40,Presente
1675,2024-02-01,38,Outro,Trimestal,CrosFit,23,173,14:53,Presente
1676,2024-08-27,26,Homem,Trimestal,Cardio,91,474,17:50,Falta
1677,2024-11-16,55,Homem,Mensal,Treino_Força,105,537,6:53,Presente
1678,2024-12-11,35,Homem,Trimestal,Cardio,46,338,17:20,Presente
1679,2024-11-22,22,Mulher,Trimestal,Treino_Força,34,245,5:26,Falta
1680,2024-01-28,56,Outro,Mensal,Treino_Força,25,180,8:16,Presente
1681,2024-05-25,52,Outro,Mensal,Yoga,48,373,6:39,Presente
1682,2024-05-01,51,Homem,Mensal,Treino_Força,81,465,16:08,Falta
1683,2024-06-27,47,Mulher,Mensal,Cardio,64,355,6:13,Falta
1684,2024-05-16,20,Homem,Anual,CrosFit,55,354,16:03,Falta
1685,2024-12-11,36,Mulher,Mensal,CrosFit,21,181,21:06,Presente
1686,2024-01-26,20,Mulher,Anual,CrosFit,80,788,9:23,Presente
1687,2024-07-18,24,Mulher,Trimestal,CrosFit,92,614,7:59,Falta
1688,2024-08-06,40,Outro,Trimestal,Cardio,106,694,6:22,Falta
1689,2024-07-30,63,Outro,Trimestal,Yoga,64,392,8:04,Presente
1690,2024-06-29,45,Homem,Anual,Yoga,74,411,14:21,Falta
1691,2024-08-07,53,Outro,Mensal,Yoga,67,643,9:42,Presente
1692,2024-01-30,32,Homem,Anual,Cardio,20,142,14:48,Presente
1693,2024-05-11,61,Homem,Anual,Yoga,79,636,22:39,Presente
1694,2024-05-20,58,Homem,Anual,Cardio,79,602,19:55,Falta
1695,2024-05-08,59,Mulher,Trimestal,Treino_Força,111,834,8:44,Presente
1696,2024-03-10,52,Outro,Trimestal,HIIT,43,243,15:04,Falta
1697,2024-11-12,24,Mulher,Anual,Cardio,69,520,16:55,Presente
1698,2024-11-24,31,Mulher,Trimestal,Treino_Força,88,574,10:32,Falta
1699,2024-06-23,29,Homem,Trimestal,Treino_Força,89,476,18:02,Falta
1700,2024-11-12,53,Outro,Anual,Yoga,58,466,16:11,Presente
1701,2024-01-05,33,Homem,Anual,Treino_Força,71,686,21:35,Presente
1702,2024-10-06,23,Homem,Trimestal,Treino_Força,110,1057,8:24,Falta
1703,2024-05-22,53,Homem,Mensal,HIIT,79,400,5:52,Presente
1704,2024-10-09,33,Homem,Trimestal,HIIT,72,475,7:39,Presente
1705,2024-02-05,21,Homem,Mensal,CrosFit,87,820,18:58,Falta
1706,2024-11-30,38,Mulher,Mensal,CrosFit,64,339,11:05,Presente
1707,2024-12-17,49,Homem,Anual,CrosFit,46,367,8:57,Presente
1708,2024-05-12,43,Homem,Trimestal,Cardio,33,192,19:43,Falta
1709,2024-09-06,25,Homem,Mensal,Yoga,62,376,19:52,Falta
1710,2024-01-11,56,Mulher,Trimestal,HIIT,76,526,8:38,Presente
1711,2024-07-17,55,Homem,Anual,Yoga,84,700,15:35,Falta
1712,2024-09-17,40,Mulher,Trimestal,CrosFit,33,303,9:59,Falta
1713,2024-08-19,46,Outro,Anual,CrosFit,105,834,8:57,Falta
1714,2024-09-23,22,Outro,Anual,HIIT,65,633,15:23,Falta
1715,2024-08-21,60,Outro,Mensal,HIIT,87,484,15:05,Falta
1716,2024-12-24,49,Mulher,Mensal,Treino_Força,47,255,11:42,Presente
1717,2024-07-24,37,Homem,Mensal,HIIT,28,239,21:50,Falta
1718,2024-06-04,43,Mulher,Mensal,HIIT,82,507,15:19,Falta
1719,2024-08-30,47,Outro,Anual,CrosFit,108,762,9:22,Presente
1720,2024-01-11,45,Mulher,Mensal,Cardio,91,871,16:26,Presente
1721,2024-03-19,43,Outro,Anual,CrosFit,116,1016,21:31,Falta
1722,2024-06-08,63,Mulher,Anual,CrosFit,80,787,5:48,Falta
1723,2024-10-28,46,Outro,Mensal,Treino_Força,84,501,19:06,Presente
1724,2024-10-15,60,Outro,Mensal,Treino_Força,62,412,9:02,Falta
1725,2024-12-25,21,Outro,Trimestal,HIIT,43,315,6:09,Falta
1726,2024-11-16,47,Mulher,Anual,CrosFit,57,288,10:04,Presente
1727,2024-03-13,41,Outro,Mensal,HIIT,49,331,8:41,Falta
1728,2024-09-30,18,Mulher,Mensal,HIIT,66,396,17:30,Presente
1729,2024-08-14,25,Outro,Anual,Yoga,82,769,13:30,Falta
1730,2024-11-10,54,Outro,Anual,Yoga,116,1021,10:02,Presente
1731,2024-04-08,26,Outro,Mensal,Cardio,82,512,8:14,Presente
1732,2024-02-01,54,Homem,Anual,Treino_Força,100,995,14:07,Falta
1733,2024-10-21,44,Mulher,Mensal,CrosFit,84,592,16:02,Presente
1734,2024-12-11,57,Mulher,Trimestal,Cardio,53,303,16:42,Presente
1735,2024-08-30,40,Outro,Trimestal,Cardio,86,701,19:34,Falta
1736,2024-02-28,58,Outro,Mensal,CrosFit,71,598,19:16,Falta
1737,2024-09-02,30,Homem,Trimestal,CrosFit,70,532,21:57,Falta
1738,2024-12-15,50,Mulher,Trimestal,Treino_Força,23,172,15:25,Presente
1739,2024-09-14,46,Mulher,Anual,Treino_Força,94,790,22:40,Presente
1740,2024-07-30,54,Mulher,Mensal,Treino_Força,90,589,9:21,Falta
1741,2024-01-13,21,Mulher,Trimestal,Yoga,27,142,16:18,Falta
1742,2024-05-21,58,Outro,Anual,Treino_Força,50,484,8:04,Falta
1743,2024-10-04,42,Homem,Mensal,HIIT,26,154,10:29,Presente
1744,2024-03-01,23,Homem,Trimestal,Yoga,110,1077,10:50,Falta
1745,2024-09-17,48,Outro,Mensal,CrosFit,86,789,21:53,Falta
1746,2024-01-25,38,Mulher,Anual,CrosFit,114,914,8:56,Falta
1747,2024-06-29,28,Outro,Mensal,Cardio,62,474,21:57,Falta
1748,2024-08-17,64,Mulher,Trimestal,CrosFit,85,476,10:00,Falta
1749,2024-01-23,19,Mulher,Anual,HIIT,73,433,22:29,Falta
1750,2024-02-04,19,Homem,Mensal,Cardio,77,708,20:17,Falta
1751,2024-09-25,20,Outro,Trimestal,CrosFit,115,1115,16:16,Falta
1752,2024-11-05,57,Outro,Trimestal,Cardio,98,826,6:46,Falta
1753,2024-10-30,32,Mulher,Anual,CrosFit,101,668,21:12,Presente
1754,2024-05-18,39,Homem,Anual,HIIT,102,977,19:22,Presente
1755,2024-10-18,60,Mulher,Mensal,HIIT,49,340,10:00,Presente
1756,2024-04-10,51,Outro,Mensal,Cardio,31,302,5:11,Presente
1757,2024-07-18,21,Homem,Trimestal,Yoga,110,579,15:47,Presente
1758,2024-02-28,18,Mulher,Anual,Treino_Força,66,341,9:08,Falta
1759,2024-03-23,65,Outro,Trimestal,Cardio,51,295,21:14,Falta
1760,2024-05-22,39,Homem,Trimestal,HIIT,56,450,9:53,Presente
1761,2024-10-23,37,Mulher,Mensal,CrosFit,118,695,19:06,Presente
1762,2024-09-18,34,Mulher,Mensal,Treino_Força,100,735,20:03,Falta
1763,2024-08-29,59,Outro,Trimestal,Treino_Força,20,107,5:47,Falta
1764,2024-01-20,32,Outro,Anual,Yoga,51,332,19:21,Presente
1765,2024-12-09,41,Outro,Trimestal,Yoga,96,635,22:15,Falta
1766,2024-05-08,21,Mulher,Mensal,Treino_Força,64,465,12:23,Presente
1767,2024-02-29,18,Homem,Mensal,HIIT,110,718,18:14,Falta
1768,2024-07-11,47,Mulher,Anual,CrosFit,118,1152,14:44,Falta
1769,2024-07-07,58,Outro,Trimestal,HIIT,26,239,19:12,Falta
1770,2024-03-07,22,Homem,Trimestal,Treino_Força,82,413,16:09,Presente
1771,2024-11-08,63,Homem,Mensal,HIIT,32,189,13:05,Falta
1772,2024-01-15,36,Mulher,Anual,Cardio,33,325,12:16,Presente
1773,2024-11-23,51,Mulher,Trimestal,HIIT,63,537,8:13,Falta
1774,2024-01-02,20,Outro,Mensal,Treino_Força,46,424,17:56,Falta
1775,2024-12-30,33,Outro,Anual,Treino_Força,21,160,5:39,Presente
1776,2024-11-25,28,Mulher,Trimestal,Yoga,75,484,20:16,Presente
1777,2024-04-22,53,Mulher,Trimestal,HIIT,82,412,13:29,Falta
1778,2024-07-12,43,Homem,Trimestal,Cardio,104,673,22:56,Falta
1779,2024-11-01,52,Outro,Mensal,Treino_Força,38,273,10:48,Falta
1780,2024-02-09,49,Mulher,Mensal,HIIT,63,590,14:30,Presente
1781,2024-04-02,62,Outro,Trimestal,Cardio,55,467,15:21,Presente
1782,2024-10-01,34,Mulher,Mensal,Cardio,48,478,21:30,Presente
1783,2024-03-22,19,Outro,Mensal,CrosFit,22,145,8:42,Falta
1784,2024-08-05,18,Outro,Mensal,Cardio,72,365,15:59,Falta
1785,2024-09-15,63,Outro,Mensal,Cardio,95,840,9:24,Falta
1786,2024-05-02,62,Mulher,Anual,CrosFit,81,520,16:29,Falta
1787,2024-09-03,64,Mulher,Mensal,Treino_Força,80,420,19:33,Presente
1788,2024-12-04,39,Mulher,Anual,HIIT,31,178,16:52,Presente
1789,2024-03-08,55,Outro,Anual,CrosFit,24,221,6:16,Presente
1790,2024-07-02,42,Homem,Mensal,Yoga,31,160,22:16,Falta
1791,2024-05-11,43,Mulher,Anual,Treino_Força,45,375,13:55,Presente
1792,2024-02-24,59,Mulher,Trimestal,Treino_Força,103,966,6:57,Presente
1793,2024-04-23,51,Outro,Mensal,Yoga,44,326,18:16,Presente
1794,2024-08-12,62,Mulher,Anual,HIIT,90,590,9:28,Falta
1795,2024-08-02,63,Homem,Anual,Yoga,72,638,11:31,Falta
1796,2024-09-02,50,Homem,Mensal,CrosFit,90,601,16:12,Presente
1797,2024-01-13,48,Mulher,Trimestal,HIIT,86,518,15:50,Presente
1798,2024-10-23,58,Homem,Trimestal,CrosFit,71,692,9:10,Presente
1799,2024-02-27,35,Homem,Mensal,HIIT,36,285,12:10,Falta
1800,2024-04-18,35,Mulher,Anual,HIIT,109,849,22:41,Presente
1801,2024-08-17,30,Homem,Trimestal,Treino_Força,77,589,19:16,Presente
1802,2024-05-30,54,Homem,Anual,CrosFit,110,748,14:02,Presente
1803,2024-12-28,55,Mulher,Trimestal,HIIT,36,294,18:34,Presente
1804,2024-01-24,27,Homem,Anual,Cardio,44,262,7:05,Falta
1805,2024-11-11,24,Homem,Anual,Cardio,93,709,7:34,Presente
